Date,State,City,Fuel_Type,Price_Per_Liter
2013-05-01,Karnataka,Bangalore,Diesel,88.66
2013-05-01,Tamil Nadu,Chennai,Petrol,108.3
2013-05-01,Tamil Nadu,Chennai,Diesel,89.35
2013-05-01,West Bengal,Darjeeling,Petrol,109.25
2013-05-01,West Bengal,Darjeeling,Diesel,91.35
2013-05-01,Gujarat,Ahmedabad,Petrol,105.23
2013-05-01,Gujarat,Ahmedabad,Diesel,89.42
2013-05-01,Rajasthan,Jaipur,Petrol,105.81
2013-05-01,Rajasthan,Jaipur,Diesel,89.84
2013-05-01,Uttar Pradesh,Lucknow,Petrol,108.43
2013-05-01,Uttar Pradesh,Lucknow,Diesel,88.95
2013-06-01,Maharashtra,Nagpur,Petrol,106.47
2013-06-01,Maharashtra,Nagpur,Diesel,89.35
2013-06-01,Delhi,New Delhi,Petrol,106.93
2013-06-01,Delhi,New Delhi,Diesel,90.68
2013-06-01,Karnataka,Bangalore,Petrol,106.22
2013-06-01,Karnataka,Bangalore,Diesel,89.73
2013-06-01,Tamil Nadu,Chennai,Petrol,105.97
2013-06-01,Tamil Nadu,Chennai,Diesel,90.61
2013-06-01,West Bengal,Kolkata,Petrol,106.44
2013-06-01,West Bengal,Kolkata,Diesel,90.82
2013-06-01,Gujarat,Surat,Petrol,106.72
2013-06-01,Gujarat,Surat,Diesel,90.55
2013-06-01,Rajasthan,Jaipur,Petrol,105.12
2013-06-01,Rajasthan,Jaipur,Diesel,87.92
2013-06-01,Uttar Pradesh,Lucknow,Petrol,106.18
2013-06-01,Uttar Pradesh,Lucknow,Diesel,89.93
2013-07-01,Maharashtra,Nagpur,Petrol,113.41
2013-07-01,Maharashtra,Nagpur,Diesel,94.86
2013-07-01,Delhi,New Delhi,Petrol,111.32
2013-07-01,Delhi,New Delhi,Diesel,93.58
2013-07-01,Karnataka,Bangalore,Petrol,112.62
2013-07-01,Karnataka,Bangalore,Diesel,92.85
2013-07-01,Tamil Nadu,Coimbatore,Petrol,112.61
2013-07-01,Tamil Nadu,Coimbatore,Diesel,94.1
2013-07-01,West Bengal,Darjeeling,Petrol,112.39
2013-07-01,West Bengal,Darjeeling,Diesel,93.86
2013-07-01,Gujarat,Ahmedabad,Petrol,110.5
2013-07-01,Gujarat,Ahmedabad,Diesel,93.14
2013-07-01,Rajasthan,Jaipur,Petrol,110.44
2013-07-01,Rajasthan,Jaipur,Diesel,95.64
2013-07-01,Uttar Pradesh,Kanpur,Petrol,109.46
2013-07-01,Uttar Pradesh,Kanpur,Diesel,94.72
2013-08-01,Maharashtra,Nagpur,Petrol,112.67
2013-08-01,Maharashtra,Nagpur,Diesel,94.55
2013-08-01,Delhi,New Delhi,Petrol,115.37
2013-08-01,Delhi,New Delhi,Diesel,96.97
2013-08-01,Karnataka,Bangalore,Petrol,114.51
2013-08-01,Karnataka,Bangalore,Diesel,96.5
2013-08-01,Tamil Nadu,Coimbatore,Petrol,112.62
2013-08-01,Tamil Nadu,Coimbatore,Diesel,96.22
2013-08-01,West Bengal,Kolkata,Petrol,115.55
2013-08-01,West Bengal,Kolkata,Diesel,96.11
2013-08-01,Gujarat,Ahmedabad,Petrol,112.87
2013-08-01,Gujarat,Ahmedabad,Diesel,95.68
2013-08-01,Rajasthan,Jaipur,Petrol,112.56
2013-08-01,Rajasthan,Jaipur,Diesel,96.66
2013-08-01,Uttar Pradesh,Kanpur,Petrol,115.41
2013-08-01,Uttar Pradesh,Kanpur,Diesel,95.74
2013-09-01,Maharashtra,Mumbai,Petrol,115.58
2013-09-01,Maharashtra,Mumbai,Diesel,96.85
2013-09-01,Delhi,New Delhi,Petrol,114.0
2013-09-01,Delhi,New Delhi,Diesel,96.7
2013-09-01,Karnataka,Bangalore,Petrol,113.14
2013-09-01,Karnataka,Bangalore,Diesel,94.86
2013-09-01,Tamil Nadu,Coimbatore,Petrol,112.98
2013-09-01,Tamil Nadu,Coimbatore,Diesel,96.8
2013-09-01,West Bengal,Kolkata,Petrol,116.55
2013-09-01,West Bengal,Kolkata,Diesel,97.12
2013-09-01,Gujarat,Ahmedabad,Petrol,113.62
2013-09-01,Gujarat,Ahmedabad,Diesel,95.81
2013-09-01,Rajasthan,Jaipur,Petrol,111.98
2013-09-01,Rajasthan,Jaipur,Diesel,95.76
2013-09-01,Uttar Pradesh,Kanpur,Petrol,115.06
2013-09-01,Uttar Pradesh,Kanpur,Diesel,97.3
2013-10-01,Maharashtra,Mumbai,Petrol,111.12
2013-10-01,Maharashtra,Mumbai,Diesel,93.66
2013-10-01,Delhi,New Delhi,Petrol,110.97
2013-10-01,Delhi,New Delhi,Diesel,94.4
2013-10-01,Karnataka,Bangalore,Petrol,111.31
2013-10-01,Karnataka,Bangalore,Diesel,94.18
2013-10-01,Tamil Nadu,Chennai,Petrol,112.61
2013-10-01,Tamil Nadu,Chennai,Diesel,95.25
2013-10-01,West Bengal,Kolkata,Petrol,112.31
2013-10-01,West Bengal,Kolkata,Diesel,95.04
2013-10-01,Gujarat,Surat,Petrol,109.37
2013-10-01,Gujarat,Surat,Diesel,94.72
2013-10-01,Rajasthan,Jaipur,Petrol,111.26
2013-10-01,Rajasthan,Jaipur,Diesel,93.34
2013-10-01,Uttar Pradesh,Kanpur,Petrol,113.07
2013-10-01,Uttar Pradesh,Kanpur,Diesel,94.28
2013-11-01,Maharashtra,Mumbai,Petrol,108.36
2013-11-01,Maharashtra,Mumbai,Diesel,89.67
2013-11-01,Delhi,New Delhi,Petrol,108.8
2013-11-01,Delhi,New Delhi,Diesel,93.38
2013-11-01,Karnataka,Mysore,Petrol,110.09
2013-11-01,Karnataka,Mysore,Diesel,92.78
2013-11-01,Tamil Nadu,Coimbatore,Petrol,110.23
2013-11-01,Tamil Nadu,Coimbatore,Diesel,93.58
2013-11-01,West Bengal,Kolkata,Petrol,107.84
2013-11-01,West Bengal,Kolkata,Diesel,90.78
2013-11-01,Gujarat,Ahmedabad,Petrol,107.97
2013-11-01,Gujarat,Ahmedabad,Diesel,92.11
2013-11-01,Rajasthan,Jaipur,Petrol,109.13
2013-11-01,Rajasthan,Jaipur,Diesel,90.19
2013-11-01,Uttar Pradesh,Kanpur,Petrol,110.63
2013-11-01,Uttar Pradesh,Kanpur,Diesel,93.17
2013-12-01,Maharashtra,Nagpur,Petrol,111.92
2013-12-01,Maharashtra,Nagpur,Diesel,93.38
2013-12-01,Delhi,New Delhi,Petrol,112.65
2013-12-01,Delhi,New Delhi,Diesel,95.89
2013-12-01,Karnataka,Bangalore,Petrol,109.93
2013-12-01,Karnataka,Bangalore,Diesel,94.02
2013-12-01,Tamil Nadu,Coimbatore,Petrol,112.12
2013-12-01,Tamil Nadu,Coimbatore,Diesel,96.38
2013-12-01,West Bengal,Kolkata,Petrol,110.8
2013-12-01,West Bengal,Kolkata,Diesel,94.75
2013-12-01,Gujarat,Ahmedabad,Petrol,111.4
2013-12-01,Gujarat,Ahmedabad,Diesel,93.9
2013-12-01,Rajasthan,Udaipur,Petrol,110.27
2013-12-01,Rajasthan,Udaipur,Diesel,92.88
2013-12-01,Uttar Pradesh,Lucknow,Petrol,112.52
2013-12-01,Uttar Pradesh,Lucknow,Diesel,93.78
2014-01-01,Maharashtra,Mumbai,Petrol,108.6
2014-01-01,Maharashtra,Mumbai,Diesel,92.0
2014-01-01,Delhi,New Delhi,Petrol,108.41
2014-01-01,Delhi,New Delhi,Diesel,91.67
2014-01-01,Karnataka,Bangalore,Petrol,108.45
2014-01-01,Karnataka,Bangalore,Diesel,90.8
2014-01-01,Tamil Nadu,Chennai,Petrol,109.95
2014-01-01,Tamil Nadu,Chennai,Diesel,92.71
2014-01-01,West Bengal,Darjeeling,Petrol,109.1
2014-01-01,West Bengal,Darjeeling,Diesel,90.98
2014-01-01,Gujarat,Surat,Petrol,108.29
2014-01-01,Gujarat,Surat,Diesel,90.16
2014-01-01,Rajasthan,Udaipur,Petrol,106.05
2014-01-01,Rajasthan,Udaipur,Diesel,91.03
2014-01-01,Uttar Pradesh,Kanpur,Petrol,108.56
2014-01-01,Uttar Pradesh,Kanpur,Diesel,90.64
2014-02-01,Maharashtra,Pune,Petrol,109.96
2014-02-01,Maharashtra,Pune,Diesel,92.63
2014-02-01,Delhi,New Delhi,Petrol,111.19
2014-02-01,Delhi,New Delhi,Diesel,93.98
2014-02-01,Karnataka,Bangalore,Petrol,109.81
2014-02-01,Karnataka,Bangalore,Diesel,93.48
2014-02-01,Tamil Nadu,Chennai,Petrol,111.69
2014-02-01,Tamil Nadu,Chennai,Diesel,93.57
2014-02-01,West Bengal,Kolkata,Petrol,109.13
2014-02-01,West Bengal,Kolkata,Diesel,93.46
2014-02-01,Gujarat,Ahmedabad,Petrol,110.69
2014-02-01,Gujarat,Ahmedabad,Diesel,94.82
2014-02-01,Rajasthan,Udaipur,Petrol,109.86
2014-02-01,Rajasthan,Udaipur,Diesel,94.11
2014-02-01,Uttar Pradesh,Lucknow,Petrol,110.67
2014-02-01,Uttar Pradesh,Lucknow,Diesel,93.72
2014-03-01,Maharashtra,Nagpur,Petrol,111.5
2014-03-01,Maharashtra,Nagpur,Diesel,94.72
2014-03-01,Delhi,New Delhi,Petrol,112.17
2014-03-01,Delhi,New Delhi,Diesel,93.58
2014-03-01,Karnataka,Bangalore,Petrol,111.6
2014-03-01,Karnataka,Bangalore,Diesel,92.83
2014-03-01,Tamil Nadu,Coimbatore,Petrol,112.58
2014-03-01,Tamil Nadu,Coimbatore,Diesel,92.59
2014-03-01,West Bengal,Kolkata,Petrol,110.35
2014-03-01,West Bengal,Kolkata,Diesel,91.34
2014-03-01,Gujarat,Surat,Petrol,110.29
2014-03-01,Gujarat,Surat,Diesel,92.95
2014-03-01,Rajasthan,Jaipur,Petrol,110.25
2014-03-01,Rajasthan,Jaipur,Diesel,93.01
2014-03-01,Uttar Pradesh,Lucknow,Petrol,109.79
2014-03-01,Uttar Pradesh,Lucknow,Diesel,94.34
2014-04-01,Maharashtra,Nagpur,Petrol,111.09
2014-04-01,Maharashtra,Nagpur,Diesel,95.68
2014-04-01,Delhi,New Delhi,Petrol,110.2
2014-04-01,Delhi,New Delhi,Diesel,92.83
2014-04-01,Karnataka,Bangalore,Petrol,111.01
2014-04-01,Karnataka,Bangalore,Diesel,92.59
2014-04-01,Tamil Nadu,Chennai,Petrol,109.2
2014-04-01,Tamil Nadu,Chennai,Diesel,93.87
2014-04-01,West Bengal,Darjeeling,Petrol,111.92
2014-04-01,West Bengal,Darjeeling,Diesel,94.16
2014-04-01,Gujarat,Surat,Petrol,111.46
2014-04-01,Gujarat,Surat,Diesel,93.62
2014-04-01,Rajasthan,Udaipur,Petrol,110.5
2014-04-01,Rajasthan,Udaipur,Diesel,94.99
2014-04-01,Uttar Pradesh,Kanpur,Petrol,109.94
2014-04-01,Uttar Pradesh,Kanpur,Diesel,93.16
2014-05-01,Maharashtra,Pune,Petrol,111.68
2014-05-01,Maharashtra,Pune,Diesel,94.73
2014-05-01,Delhi,New Delhi,Petrol,108.76
2014-05-01,Delhi,New Delhi,Diesel,93.92
2014-05-01,Karnataka,Bangalore,Petrol,113.74
2014-05-01,Karnataka,Bangalore,Diesel,94.87
2014-05-01,Tamil Nadu,Chennai,Petrol,112.02
2014-05-01,Tamil Nadu,Chennai,Diesel,95.02
2014-05-01,West Bengal,Kolkata,Petrol,111.92
2014-05-01,West Bengal,Kolkata,Diesel,92.18
2014-05-01,Gujarat,Surat,Petrol,110.05
2014-05-01,Gujarat,Surat,Diesel,92.35
2014-05-01,Rajasthan,Jaipur,Petrol,109.44
2014-05-01,Rajasthan,Jaipur,Diesel,91.99
2014-05-01,Uttar Pradesh,Lucknow,Petrol,108.94
2014-05-01,Uttar Pradesh,Lucknow,Diesel,93.54
2014-06-01,Maharashtra,Pune,Petrol,113.46
2014-06-01,Maharashtra,Pune,Diesel,95.53
2014-06-01,Delhi,New Delhi,Petrol,113.74
2014-06-01,Delhi,New Delhi,Diesel,96.0
2014-06-01,Karnataka,Mysore,Petrol,113.05
2014-06-01,Karnataka,Mysore,Diesel,93.59
2014-06-01,Tamil Nadu,Coimbatore,Petrol,113.79
2014-06-01,Tamil Nadu,Coimbatore,Diesel,95.37
2014-06-01,West Bengal,Darjeeling,Petrol,115.04
2014-06-01,West Bengal,Darjeeling,Diesel,97.85
2014-06-01,Gujarat,Ahmedabad,Petrol,113.7
2014-06-01,Gujarat,Ahmedabad,Diesel,96.18
2014-06-01,Rajasthan,Jaipur,Petrol,114.1
2014-06-01,Rajasthan,Jaipur,Diesel,96.86
2014-06-01,Uttar Pradesh,Kanpur,Petrol,113.68
2014-06-01,Uttar Pradesh,Kanpur,Diesel,95.87
2014-07-01,Maharashtra,Nagpur,Petrol,110.05
2014-07-01,Maharashtra,Nagpur,Diesel,93.59
2014-07-01,Delhi,New Delhi,Petrol,110.01
2014-07-01,Delhi,New Delhi,Diesel,93.85
2014-07-01,Karnataka,Mysore,Petrol,111.29
2014-07-01,Karnataka,Mysore,Diesel,92.43
2014-07-01,Tamil Nadu,Coimbatore,Petrol,111.28
2014-07-01,Tamil Nadu,Coimbatore,Diesel,93.61
2014-07-01,West Bengal,Darjeeling,Petrol,108.39
2014-07-01,West Bengal,Darjeeling,Diesel,93.9
2014-07-01,Gujarat,Surat,Petrol,113.08
2014-07-01,Gujarat,Surat,Diesel,93.99
2014-07-01,Rajasthan,Udaipur,Petrol,112.35
2014-07-01,Rajasthan,Udaipur,Diesel,94.93
2014-07-01,Uttar Pradesh,Lucknow,Petrol,112.33
2014-07-01,Uttar Pradesh,Lucknow,Diesel,95.78
2014-08-01,Maharashtra,Pune,Petrol,106.09
2014-08-01,Maharashtra,Pune,Diesel,89.72
2014-08-01,Delhi,New Delhi,Petrol,106.12
2014-08-01,Delhi,New Delhi,Diesel,90.36
2014-08-01,Karnataka,Mysore,Petrol,109.15
2014-08-01,Karnataka,Mysore,Diesel,89.98
2014-08-01,Tamil Nadu,Coimbatore,Petrol,108.41
2014-08-01,Tamil Nadu,Coimbatore,Diesel,89.75
2014-08-01,West Bengal,Kolkata,Petrol,107.23
2014-08-01,West Bengal,Kolkata,Diesel,88.7
2014-08-01,Gujarat,Surat,Petrol,108.5
2014-08-01,Gujarat,Surat,Diesel,92.22
2014-08-01,Rajasthan,Udaipur,Petrol,106.07
2014-08-01,Rajasthan,Udaipur,Diesel,89.27
2014-08-01,Uttar Pradesh,Lucknow,Petrol,106.29
2014-08-01,Uttar Pradesh,Lucknow,Diesel,91.56
2014-09-01,Maharashtra,Pune,Petrol,105.86
2014-09-01,Maharashtra,Pune,Diesel,89.06
2014-09-01,Delhi,New Delhi,Petrol,102.23
2014-09-01,Delhi,New Delhi,Diesel,86.63
2014-09-01,Karnataka,Bangalore,Petrol,103.09
2014-09-01,Karnataka,Bangalore,Diesel,86.19
2014-09-01,Tamil Nadu,Chennai,Petrol,103.45
2014-09-01,Tamil Nadu,Chennai,Diesel,86.27
2014-09-01,West Bengal,Kolkata,Petrol,104.22
2014-09-01,West Bengal,Kolkata,Diesel,85.74
2014-09-01,Gujarat,Surat,Petrol,103.03
2014-09-01,Gujarat,Surat,Diesel,85.87
2014-09-01,Rajasthan,Udaipur,Petrol,103.21
2014-09-01,Rajasthan,Udaipur,Diesel,87.51
2014-09-01,Uttar Pradesh,Kanpur,Petrol,103.11
2014-09-01,Uttar Pradesh,Kanpur,Diesel,86.96
2014-10-01,Maharashtra,Pune,Petrol,94.77
2014-10-01,Maharashtra,Pune,Diesel,81.05
2014-10-01,Delhi,New Delhi,Petrol,96.18
2014-10-01,Delhi,New Delhi,Diesel,80.48
2014-10-01,Karnataka,Mysore,Petrol,95.5
2014-10-01,Karnataka,Mysore,Diesel,79.67
2014-10-01,Tamil Nadu,Coimbatore,Petrol,96.91
2014-10-01,Tamil Nadu,Coimbatore,Diesel,81.68
2014-10-01,West Bengal,Darjeeling,Petrol,98.51
2014-10-01,West Bengal,Darjeeling,Diesel,80.03
2014-10-01,Gujarat,Surat,Petrol,95.92
2014-10-01,Gujarat,Surat,Diesel,79.37
2014-10-01,Rajasthan,Jaipur,Petrol,95.65
2014-10-01,Rajasthan,Jaipur,Diesel,81.47
2014-10-01,Uttar Pradesh,Lucknow,Petrol,94.83
2014-10-01,Uttar Pradesh,Lucknow,Diesel,78.46
2014-11-01,Maharashtra,Nagpur,Petrol,87.66
2014-11-01,Maharashtra,Nagpur,Diesel,75.0
2014-11-01,Delhi,New Delhi,Petrol,89.34
2014-11-01,Delhi,New Delhi,Diesel,74.54
2014-11-01,Karnataka,Mysore,Petrol,89.37
2014-11-01,Karnataka,Mysore,Diesel,74.8
2014-11-01,Tamil Nadu,Chennai,Petrol,89.93
2014-11-01,Tamil Nadu,Chennai,Diesel,75.2
2014-11-01,West Bengal,Darjeeling,Petrol,90.72
2014-11-01,West Bengal,Darjeeling,Diesel,74.69
2014-11-01,Gujarat,Ahmedabad,Petrol,86.09
2014-11-01,Gujarat,Ahmedabad,Diesel,74.29
2014-11-01,Rajasthan,Jaipur,Petrol,89.48
2014-11-01,Rajasthan,Jaipur,Diesel,73.37
2014-11-01,Uttar Pradesh,Kanpur,Petrol,88.24
2014-11-01,Uttar Pradesh,Kanpur,Diesel,72.59
2014-12-01,Maharashtra,Pune,Petrol,76.99
2014-12-01,Maharashtra,Pune,Diesel,62.38
2014-12-01,Delhi,New Delhi,Petrol,77.06
2014-12-01,Delhi,New Delhi,Diesel,63.17
2014-12-01,Karnataka,Bangalore,Petrol,75.32
2014-12-01,Karnataka,Bangalore,Diesel,61.49
2014-12-01,Tamil Nadu,Coimbatore,Petrol,77.06
2014-12-01,Tamil Nadu,Coimbatore,Diesel,61.74
2014-12-01,West Bengal,Kolkata,Petrol,74.3
2014-12-01,West Bengal,Kolkata,Diesel,63.18
2014-12-01,Gujarat,Ahmedabad,Petrol,75.15
2014-12-01,Gujarat,Ahmedabad,Diesel,61.82
2014-12-01,Rajasthan,Udaipur,Petrol,73.33
2014-12-01,Rajasthan,Udaipur,Diesel,62.53
2014-12-01,Uttar Pradesh,Kanpur,Petrol,76.46
2014-12-01,Uttar Pradesh,Kanpur,Diesel,64.59
2015-01-01,Maharashtra,Nagpur,Petrol,65.92
2015-01-01,Maharashtra,Nagpur,Diesel,53.46
2015-01-01,Delhi,New Delhi,Petrol,64.04
2015-01-01,Delhi,New Delhi,Diesel,53.94
2015-01-01,Karnataka,Mysore,Petrol,64.67
2015-01-01,Karnataka,Mysore,Diesel,53.35
2015-01-01,Tamil Nadu,Chennai,Petrol,66.31
2015-01-01,Tamil Nadu,Chennai,Diesel,52.81
2015-01-01,West Bengal,Kolkata,Petrol,64.82
2015-01-01,West Bengal,Kolkata,Diesel,53.53
2015-01-01,Gujarat,Surat,Petrol,64.77
2015-01-01,Gujarat,Surat,Diesel,53.3
2015-01-01,Rajasthan,Jaipur,Petrol,63.69
2015-01-01,Rajasthan,Jaipur,Diesel,50.94
2015-01-01,Uttar Pradesh,Kanpur,Petrol,63.32
2015-01-01,Uttar Pradesh,Kanpur,Diesel,53.22
2015-02-01,Maharashtra,Mumbai,Petrol,69.03
2015-02-01,Maharashtra,Mumbai,Diesel,58.84
2015-02-01,Delhi,New Delhi,Petrol,69.65
2015-02-01,Delhi,New Delhi,Diesel,56.73
2015-02-01,Karnataka,Bangalore,Petrol,68.8
2015-02-01,Karnataka,Bangalore,Diesel,57.19
2015-02-01,Tamil Nadu,Chennai,Petrol,70.23
2015-02-01,Tamil Nadu,Chennai,Diesel,58.58
2015-02-01,West Bengal,Kolkata,Petrol,69.89
2015-02-01,West Bengal,Kolkata,Diesel,57.97
2015-02-01,Gujarat,Surat,Petrol,68.91
2015-02-01,Gujarat,Surat,Diesel,58.78
2015-02-01,Rajasthan,Udaipur,Petrol,69.62
2015-02-01,Rajasthan,Udaipur,Diesel,58.9
2015-02-01,Uttar Pradesh,Kanpur,Petrol,72.38
2015-02-01,Uttar Pradesh,Kanpur,Diesel,59.69
2015-03-01,Maharashtra,Nagpur,Petrol,70.3
2015-03-01,Maharashtra,Nagpur,Diesel,57.27
2015-03-01,Delhi,New Delhi,Petrol,70.71
2015-03-01,Delhi,New Delhi,Diesel,58.36
2015-03-01,Karnataka,Mysore,Petrol,68.58
2015-03-01,Karnataka,Mysore,Diesel,56.98
2015-03-01,Tamil Nadu,Chennai,Petrol,68.14
2015-03-01,Tamil Nadu,Chennai,Diesel,56.6
2015-03-01,West Bengal,Kolkata,Petrol,68.28
2015-03-01,West Bengal,Kolkata,Diesel,57.58
2015-03-01,Gujarat,Surat,Petrol,70.52
2015-03-01,Gujarat,Surat,Diesel,57.56
2015-03-01,Rajasthan,Jaipur,Petrol,68.16
2015-03-01,Rajasthan,Jaipur,Diesel,55.89
2015-03-01,Uttar Pradesh,Kanpur,Petrol,69.1
2015-03-01,Uttar Pradesh,Kanpur,Diesel,59.11
2015-04-01,Maharashtra,Mumbai,Petrol,72.63
2015-04-01,Maharashtra,Mumbai,Diesel,59.13
2015-04-01,Delhi,New Delhi,Petrol,71.92
2015-04-01,Delhi,New Delhi,Diesel,60.47
2015-04-01,Karnataka,Mysore,Petrol,70.35
2015-04-01,Karnataka,Mysore,Diesel,58.2
2015-04-01,Tamil Nadu,Chennai,Petrol,74.13
2015-04-01,Tamil Nadu,Chennai,Diesel,59.4
2015-04-01,West Bengal,Darjeeling,Petrol,70.75
2015-04-01,West Bengal,Darjeeling,Diesel,59.43
2015-04-01,Gujarat,Ahmedabad,Petrol,72.74
2015-04-01,Gujarat,Ahmedabad,Diesel,61.33
2015-04-01,Rajasthan,Udaipur,Petrol,75.4
2015-04-01,Rajasthan,Udaipur,Diesel,61.07
2015-04-01,Uttar Pradesh,Lucknow,Petrol,70.62
2015-04-01,Uttar Pradesh,Lucknow,Diesel,60.46
2015-05-01,Maharashtra,Nagpur,Petrol,78.42
2015-05-01,Maharashtra,Nagpur,Diesel,62.94
2015-05-01,Delhi,New Delhi,Petrol,75.39
2015-05-01,Delhi,New Delhi,Diesel,63.86
2015-05-01,Karnataka,Bangalore,Petrol,75.96
2015-05-01,Karnataka,Bangalore,Diesel,63.97
2015-05-01,Tamil Nadu,Coimbatore,Petrol,77.57
2015-05-01,Tamil Nadu,Coimbatore,Diesel,64.42
2015-05-01,West Bengal,Kolkata,Petrol,75.53
2015-05-01,West Bengal,Kolkata,Diesel,62.62
2015-05-01,Gujarat,Ahmedabad,Petrol,75.86
2015-05-01,Gujarat,Ahmedabad,Diesel,64.13
2015-05-01,Rajasthan,Udaipur,Petrol,78.54
2015-05-01,Rajasthan,Udaipur,Diesel,63.9
2015-05-01,Uttar Pradesh,Lucknow,Petrol,74.66
2015-05-01,Uttar Pradesh,Lucknow,Diesel,62.24
2015-06-01,Maharashtra,Mumbai,Petrol,75.86
2015-06-01,Maharashtra,Mumbai,Diesel,64.93
2015-06-01,Delhi,New Delhi,Petrol,74.71
2015-06-01,Delhi,New Delhi,Diesel,62.32
2015-06-01,Karnataka,Mysore,Petrol,77.98
2015-06-01,Karnataka,Mysore,Diesel,64.68
2015-06-01,Tamil Nadu,Coimbatore,Petrol,74.55
2015-06-01,Tamil Nadu,Coimbatore,Diesel,61.73
2015-06-01,West Bengal,Darjeeling,Petrol,74.96
2015-06-01,West Bengal,Darjeeling,Diesel,63.66
2015-06-01,Gujarat,Ahmedabad,Petrol,75.77
2015-06-01,Gujarat,Ahmedabad,Diesel,62.47
2015-06-01,Rajasthan,Udaipur,Petrol,74.57
2015-06-01,Rajasthan,Udaipur,Diesel,61.4
2015-06-01,Uttar Pradesh,Kanpur,Petrol,77.44
2015-06-01,Uttar Pradesh,Kanpur,Diesel,63.65
2015-07-01,Maharashtra,Pune,Petrol,69.76
2015-07-01,Maharashtra,Pune,Diesel,57.17
2015-07-01,Delhi,New Delhi,Petrol,71.87
2015-07-01,Delhi,New Delhi,Diesel,59.86
2015-07-01,Karnataka,Mysore,Petrol,71.01
2015-07-01,Karnataka,Mysore,Diesel,57.36
2015-07-01,Tamil Nadu,Coimbatore,Petrol,72.01
2015-07-01,Tamil Nadu,Coimbatore,Diesel,60.33
2015-07-01,West Bengal,Kolkata,Petrol,68.7
2015-07-01,West Bengal,Kolkata,Diesel,56.65
2015-07-01,Gujarat,Ahmedabad,Petrol,70.55
2015-07-01,Gujarat,Ahmedabad,Diesel,57.28
2015-07-01,Rajasthan,Udaipur,Petrol,70.5
2015-07-01,Rajasthan,Udaipur,Diesel,59.3
2015-07-01,Uttar Pradesh,Lucknow,Petrol,70.5
2015-07-01,Uttar Pradesh,Lucknow,Diesel,58.53
2015-08-01,Maharashtra,Nagpur,Petrol,62.91
2015-08-01,Maharashtra,Nagpur,Diesel,51.66
2015-08-01,Delhi,New Delhi,Petrol,64.82
2015-08-01,Delhi,New Delhi,Diesel,53.33
2015-08-01,Karnataka,Bangalore,Petrol,64.44
2015-08-01,Karnataka,Bangalore,Diesel,51.68
2015-08-01,Tamil Nadu,Chennai,Petrol,64.96
2015-08-01,Tamil Nadu,Chennai,Diesel,52.07
2015-08-01,West Bengal,Darjeeling,Petrol,62.07
2015-08-01,West Bengal,Darjeeling,Diesel,51.99
2015-08-01,Gujarat,Ahmedabad,Petrol,63.85
2015-08-01,Gujarat,Ahmedabad,Diesel,54.47
2015-08-01,Rajasthan,Jaipur,Petrol,63.78
2015-08-01,Rajasthan,Jaipur,Diesel,51.51
2015-08-01,Uttar Pradesh,Lucknow,Petrol,62.34
2015-08-01,Uttar Pradesh,Lucknow,Diesel,50.98
2015-09-01,Maharashtra,Nagpur,Petrol,63.17
2015-09-01,Maharashtra,Nagpur,Diesel,51.82
2015-09-01,Delhi,New Delhi,Petrol,65.01
2015-09-01,Delhi,New Delhi,Diesel,52.14
2015-09-01,Karnataka,Bangalore,Petrol,63.32
2015-09-01,Karnataka,Bangalore,Diesel,52.81
2015-09-01,Tamil Nadu,Chennai,Petrol,63.24
2015-09-01,Tamil Nadu,Chennai,Diesel,52.56
2015-09-01,West Bengal,Darjeeling,Petrol,64.87
2015-09-01,West Bengal,Darjeeling,Diesel,53.78
2015-09-01,Gujarat,Ahmedabad,Petrol,63.91
2015-09-01,Gujarat,Ahmedabad,Diesel,52.56
2015-09-01,Rajasthan,Jaipur,Petrol,64.86
2015-09-01,Rajasthan,Jaipur,Diesel,51.7
2015-09-01,Uttar Pradesh,Lucknow,Petrol,65.55
2015-09-01,Uttar Pradesh,Lucknow,Diesel,53.2
2015-10-01,Maharashtra,Nagpur,Petrol,63.97
2015-10-01,Maharashtra,Nagpur,Diesel,53.72
2015-10-01,Delhi,New Delhi,Petrol,66.64
2015-10-01,Delhi,New Delhi,Diesel,54.02
2015-10-01,Karnataka,Mysore,Petrol,61.9
2015-10-01,Karnataka,Mysore,Diesel,51.15
2015-10-01,Tamil Nadu,Coimbatore,Petrol,64.61
2015-10-01,Tamil Nadu,Coimbatore,Diesel,52.97
2015-10-01,West Bengal,Kolkata,Petrol,63.93
2015-10-01,West Bengal,Kolkata,Diesel,53.21
2015-10-01,Gujarat,Surat,Petrol,64.76
2015-10-01,Gujarat,Surat,Diesel,53.34
2015-10-01,Rajasthan,Jaipur,Petrol,64.93
2015-10-01,Rajasthan,Jaipur,Diesel,52.98
2015-10-01,Uttar Pradesh,Lucknow,Petrol,64.31
2015-10-01,Uttar Pradesh,Lucknow,Diesel,52.3
2015-11-01,Maharashtra,Mumbai,Petrol,60.33
2015-11-01,Maharashtra,Mumbai,Diesel,48.01
2015-11-01,Delhi,New Delhi,Petrol,60.7
2015-11-01,Delhi,New Delhi,Diesel,50.09
2015-11-01,Karnataka,Bangalore,Petrol,63.06
2015-11-01,Karnataka,Bangalore,Diesel,49.67
2015-11-01,Tamil Nadu,Coimbatore,Petrol,60.86
